addon_name,addon_url,search_rank,active_user,size,version,release_date,number_review,rating,author_name,author_homepage,validated,platform,search_term
Troll Faces for Facebook Chat,https://addons.mozilla.org/en-US/firefox/addon/fb-troll-faces/?src=search,112,95,206.1 KiB,Version initial.rev150.1.1-signed.1-signed,2013-06-19T14:41:29Z,4,3.0,Shanika Wijerathna,,True,Firefox,facebook
Relaxed Lok Lok Facebook Chat Code,https://addons.mozilla.org/en-US/firefox/addon/relaxed-lok-lok-facebook-ch/?src=search,113,10,551.9 KiB,Version 1.3.1-signed.1-signed,2013-03-18T05:23:28Z,1,5.0,BelivingO.O,https://www.facebook.com/belivingO.O,True,Firefox,facebook
Fake Facebook Verified,https://addons.mozilla.org/en-US/firefox/addon/fake-facebook-verified/?src=search,114,36,7.6 KiB,Version 0.1.1,2015-09-11T01:18:29Z,3,2.3333,ourrain,,True,Firefox,facebook
Facebook zoom picture,https://addons.mozilla.org/en-US/firefox/addon/zoompicture/?src=search,115,303,12.7 KiB,Version 1.1-signed.1-signed,2011-01-27T20:51:38Z,6,2.6667,Rui Fujiwara,http://ruifujiwara.co.cc/,True,Firefox,facebook
"Gathera - AOL, Gmail, Hotmail, Facebook, LinkedIn,Myspace, Twitter, Yahoo!, Youtube",https://addons.mozilla.org/en-US/firefox/addon/gathera-aol-gmail-hotmail-face/?src=search,116,6,5.3 MiB,Version 1.0.14,2010-06-11T17:13:01Z,14,3.0,Gathera,http://www.gathera.com,True,Firefox,facebook
Facebook Launcher,https://addons.mozilla.org/en-US/firefox/addon/facebook-v1/?src=search,117,45,196.9 KiB,Version initial.rev12.1-signed.1-signed,2013-06-12T22:18:47Z,1,5.0,zoyoo,,True,Firefox,facebook
"Facebook ""Most recent"" by default",https://addons.mozilla.org/en-US/firefox/addon/facebook-most-recent-by-defaul/?src=search,118,2,11.0 KiB,Version 0.12a,2010-05-20T05:23:18Z,1,3.0,SaxJonas,http://jonassandstrom.com,True,Firefox,facebook
Facebook Status Questions,https://addons.mozilla.org/en-US/firefox/addon/facebook-status-questions/?src=search,119,11,7.5 KiB,Version 0.1.1-signed.1-signed,2013-03-17T07:57:55Z,0,0.0,mcl,http://mlibby.com/,True,Firefox,facebook
Better Better Better Facebook,https://addons.mozilla.org/en-US/firefox/addon/better-better-better-facebook/?src=search,120,16,35.0 KiB,Version 0.7.1,2016-03-17T04:37:19Z,2,1.0,nanexlic,,True,Firefox,facebook
Facebook Fast Delete Messages,https://addons.mozilla.org/en-US/firefox/addon/facebookfastdeletemessages/?src=search,121,2315,16.0 KiB,Version 0.3.1-signed.1-signed,2012-04-11T15:27:01Z,15,2.8667,Ravan Scafi,,True,Firefox,facebook
NetVideoHunter,https://addons.mozilla.org/en-US/firefox/addon/netvideohunter-video-downloade/?src=search,122,239151,248.1 KiB,Version 1.20,2015-11-10T05:54:11Z,390,4.2282,netvideohunter,http://netvideohunter.com/,True,Firefox,facebook
Facebook profile pictures,https://addons.mozilla.org/en-US/firefox/addon/facebook-profile-pictures/?src=search,123,1,3.0 KiB,Version 1.0.8,2010-02-20T16:12:12Z,0,0.0,ohadhawk,,True,Firefox,facebook
WidGet Facebook Panel,https://addons.mozilla.org/en-US/firefox/addon/widget-facebook-panel/?src=search,124,5,189.4 KiB,Version beta.rev48.3.1.1-signed.1-signed,2013-06-19T14:42:30Z,4,4.5,Jorge Rodrigues,http://www.jorgerodrigues.com.br/,True,Firefox,facebook
Facebook Always Active (DCS),https://addons.mozilla.org/en-US/firefox/addon/facebook-always-active-dcs/?src=search,125,1,12.8 KiB,Version 1.0,2016-05-13T14:08:37Z,0,0.0,DK.Cosmos,,True,Firefox,facebook
Auto Like Facebook Statuses Plus++,https://addons.mozilla.org/en-US/firefox/addon/autolikefbstat/?src=search,126,125,14.5 KiB,Version 1.3.1-signed.1-signed,2012-02-11T00:00:07Z,4,3.5,Ahmad Safar,http://www.fhreakzone.com/,True,Firefox,facebook
Skype Smileys for  Facebook chat,https://addons.mozilla.org/en-US/firefox/addon/facebook-skype-smiles/?src=search,127,1,305.9 KiB,Version 1.0.1-signed.1-signed,2012-03-30T00:06:45Z,1,1.0,shalva basilashvili,http://shalva.basilashvili.ge/,True,Firefox,facebook
facebook enhancement suite,https://addons.mozilla.org/en-US/firefox/addon/facebook-enhancement-suite/?src=search,128,8,5.0 KiB,Version 1.0.1,2017-01-31T17:42:34Z,0,0.0,Onur Kulaksızoğlu,,True,Firefox,facebook
Šillený facebook,https://addons.mozilla.org/en-US/firefox/addon/silleny-facebook/?src=search,129,10,204.6 KiB,Version v1.1.1-signed.1-signed,2013-06-19T14:39:39Z,0,0.0,Tatra banka,http://www.tatrabanka.sk/,True,Firefox,facebook
Fly Photo Editor for Facebook,https://addons.mozilla.org/en-US/firefox/addon/fly-photo-editor/?src=search,130,110,297.7 KiB,Version 1.0.0.1-signed.1-signed,2013-05-08T09:12:09Z,1,3.0,Fly Editor,,True,Firefox,facebook
Facebook Chat Bracket Emoticons,https://addons.mozilla.org/en-US/firefox/addon/fb-bracket-emoticons/?src=search,131,27,13.3 KiB,Version 1.6.1-signed.1-signed,2014-07-12T06:04:22Z,1,5.0,George Stephanos,,True,Firefox,facebook
iKute Emoticons for Facebook Chat,https://addons.mozilla.org/en-US/firefox/addon/ikute-emoticons-for-fb-chat/?src=search,132,95,238.2 KiB,Version 4.0.6.1.1-signed.1-signed,2013-06-19T14:34:45Z,4,3.75,iKuteTeam,http://facebook.com/ikuteteam,True,Firefox,facebook
Ak Facebook Sohbet Eski Görüntü,https://addons.mozilla.org/en-US/firefox/addon/ak-facebook-sohbet/?src=search,133,1,23.9 KiB,Version 2.3.1-signed.1-signed,2011-08-02T14:17:54Z,1,5.0,verbiden6,http://teklifiniz.net/,True,Firefox,facebook
Facebook Extra Links,https://addons.mozilla.org/en-US/firefox/addon/facebookextralinks/?src=search,134,10,11.6 KiB,Version 1.0.1-signed.1-signed,2011-03-17T16:22:15Z,4,1.0,sxshaffer,http://www.appzpla.net/,True,Firefox,facebook
boldchat facebook,https://addons.mozilla.org/en-US/firefox/addon/boldchat-faceook/?src=search,135,4,188.1 KiB,Version initial.rev4.1-signed.1-signed,2013-08-01T07:46:59Z,2,4.5,edd safi,http://mobile.apotox.info/,True,Firefox,facebook
Download Flash and Video,https://addons.mozilla.org/en-US/firefox/addon/download-flash-and-video/?src=search,136,629694,610.9 KiB,Version 2.06,2017-02-22T22:13:46Z,381,3.9449,Download Flash and Video,,True,Firefox,facebook
Thumbnail Zoom Plus,https://addons.mozilla.org/en-US/firefox/addon/thumbnail-zoom-plus/?src=search,137,96438,203.5 KiB,Version 4.1,2017-01-20T15:52:26Z,320,4.3656,David Adler,,True,Firefox,facebook
SimplySecure-Facebook,https://addons.mozilla.org/en-US/firefox/addon/simplysecure/?src=search,138,13,35.0 KiB,Version 0.1.1-signed.1-signed,2014-06-11T22:32:45Z,1,4.0,funsway,,True,Firefox,facebook
Stealthy,https://addons.mozilla.org/en-US/firefox/addon/stealthy/?src=search,139,51908,384.2 KiB,Version 3.0.1.1-signed,2015-06-03T01:30:04Z,70,3.1857,Stealthy,http://www.stealthy.co/,True,Firefox,facebook
iDubba Facebook Contest,https://addons.mozilla.org/en-US/firefox/addon/link-to-idubba-facebook-con/?src=search,140,1,187.6 KiB,Version 0.1.1.1-signed.1-signed,2013-06-19T14:34:43Z,0,0.0,vikash,,True,Firefox,facebook
Adguard AdBlocker,https://addons.mozilla.org/en-US/firefox/addon/adguard-adblocker/?src=search,141,277238,3.0 MiB,Version 2.5.11,2016-12-22T14:31:24Z,296,4.6959,Andrey Meshkov,http://adguard.com/,True,Firefox,facebook
Facebook Click,https://addons.mozilla.org/en-US/firefox/addon/tezraj/?src=search,142,9,187.5 KiB,Version initial.rev2.3.1.1-signed.1-signed,2013-06-19T14:32:27Z,2,1.0,tezraj,,True,Firefox,facebook
Thumbnail Zoom,https://addons.mozilla.org/en-US/firefox/addon/thumbnail-zoom/?src=search,143,8312,51.8 KiB,Version 1.4.3.1-signed.1-signed,2011-03-29T23:53:49Z,153,3.8693,Andres Hernandez,,True,Firefox,facebook
No more Facebook redirect,https://addons.mozilla.org/en-US/firefox/addon/flink-removal/?src=search,144,287,12.1 KiB,Version 0.2.4.1-signed.1-signed,2014-01-12T03:26:44Z,4,4.5,yurenju,,True,Firefox,facebook
TTFC Docked Facebook Timeline,https://addons.mozilla.org/en-US/firefox/addon/ttfc-docked-fb-timeline/?src=search,145,22,14.4 KiB,Version 1.0.1-signed.1-signed,2012-05-09T10:57:25Z,3,3.3333,Tushar Dwivedi,http://www.thetechnofunclub.in/,True,Firefox,facebook
"X-notifier (for Gmail,Hotmail,Yahoo,AOL ...)",https://addons.mozilla.org/en-US/firefox/addon/xnotifier/?src=search,146,70964,127.5 KiB,Version 4.0.2,2016-11-15T14:19:52Z,1706,3.7302,Byungwook Kang,http://tobwithu.tistory.com/,True,Firefox,facebook
Buffer,https://addons.mozilla.org/en-US/firefox/addon/buffer-for-firefox/?src=search,147,7153,195.8 KiB,Version 3.0.7,2017-02-17T21:46:07Z,22,3.5455,Buffer,http://buffer.com/,True,Firefox,facebook
Smart Ads Blocker,https://addons.mozilla.org/en-US/firefox/addon/smart-ads-blocker/?src=search,148,6802,48.7 KiB,Version 1.0.1-signed.1-signed,2014-08-27T12:05:58Z,10,1.4,Cem Arslan,http://www.cem-arslan.com/,True,Firefox,facebook
Facedown,https://addons.mozilla.org/en-US/firefox/addon/facedown/?src=search,149,6416,32.8 KiB,Version 1.24.1-signed,2015-06-12T12:12:40Z,47,3.3617,Achim Wehmann,,True,Firefox,facebook
Social Fixer,https://addons.mozilla.org/en-US/firefox/addon/socialfixer/?src=search,150,11501,330.9 KiB,Version 19.0.0,2017-03-07T20:02:56Z,140,4.6286,MattKruse,http://MattKruse.com,True,Firefox,facebook
Flash Video Downloader - YouTube HD Download [4K],https://addons.mozilla.org/en-US/firefox/addon/flash-video-downloader/?src=search,151,914415,24.0 MiB,Version 15.0.15,2017-04-19T15:50:05Z,1532,4.1789,Artur Dubovoy,http://outgoing.mozilla.org/v1/30844efdd59b0ca19dee1d7f38776d0018bfe809/http%3A//www.flashvideodownloader.org,True,Firefox,facebook
App Advisor for Facebook,https://addons.mozilla.org/en-US/firefox/addon/secureme/?src=search,152,110,385.7 KiB,Version 1.0.4.1-signed.1-signed,2012-09-17T00:59:42Z,10,4.4,secureme,http://www.secure.me/,True,Firefox,facebook
facepaste,https://addons.mozilla.org/en-US/firefox/addon/facepaste/?src=search,153,15055,10.5 KiB,Version 2.91,2015-12-17T20:16:17Z,171,3.6374,Delan Azabani,https://www.azabani.com/,True,Firefox,facebook
Emoji Cheatsheet,https://addons.mozilla.org/en-US/firefox/addon/emoji-cheatsheet/?src=search,154,66250,1.4 MiB,Version 1.2.0,2016-07-12T12:30:19Z,42,3.8333,Johann Hofmann,,True,Firefox,facebook
ShareMeNot,https://addons.mozilla.org/en-US/firefox/addon/sharemenot/?src=search,155,25923,127.8 KiB,Version 2.3.3.1-signed.1-signed,2014-06-09T14:12:18Z,18,3.6111,Franzi Roesner,http://www.franziroesner.com/,True,Firefox,facebook
VasanSoft Chat Mechanic for Facebook,https://addons.mozilla.org/en-US/firefox/addon/vasansoft-chat-mechanic/?src=search,156,5,18.1 KiB,Version 0.1.1-signed.1-signed,2011-08-22T01:58:51Z,1,1.0,Vasan,http://www.facebook.com/vasansoft,True,Firefox,facebook
FBlue,https://addons.mozilla.org/en-US/firefox/addon/FBlue/?src=search,157,77,514.0 KiB,Version 1.0.3,2011-09-19T17:55:29Z,8,4.75,xXSonyBoy4lfeXx,http://firefox.thechillroom.com/,True,Firefox,facebook
Focus Firefox for Facebook,https://addons.mozilla.org/en-US/firefox/addon/leiki/?src=search,158,3,17.2 KiB,Version 2.1.0.1-signed.1-signed,2012-11-12T01:56:28Z,0,0.0,Leiki Ltd.,http://www.leiki.com/,True,Firefox,facebook
ShareThis,https://addons.mozilla.org/en-US/firefox/addon/sharethis/?src=search,159,4003,171.1 KiB,Version 4.0.1.1-signed.1-signed,2011-03-22T10:30:57Z,58,3.2069,ShareThis,http://sharethis.com,True,Firefox,facebook
fb_ad_hide,https://addons.mozilla.org/en-US/firefox/addon/fb_ad_hide/?src=search,160,168,91.5 KiB,Version initial.rev70.1-signed.1-signed,2014-09-19T00:15:02Z,2,5.0,sev,,True,Firefox,facebook
uMatrix,https://addons.mozilla.org/en-US/firefox/addon/umatrix/?src=search,161,56799,1.6 MiB,Version 0.9.3.6,2016-06-24T12:44:18Z,115,4.6348,Raymond Hill,https://github.com/gorhill,True,Firefox,facebook
Adblock Plus,https://addons.mozilla.org/en-US/firefox/addon/adblock-plus/?src=search,162,18497771,1.0 MiB,Version 2.8.2,2016-11-22T16:14:40Z,4988,4.8679,Wladimir Palant,http://adblockplus.org/,True,Firefox,facebook
Facebook Tincan Status Update,https://addons.mozilla.org/en-US/firefox/addon/gdavies/?src=search,163,2,187.6 KiB,Version initial.rev1.3.1.1-signed.1-signed,2013-06-19T14:32:35Z,1,2.0,GDavies,http://www.gavsguidance.co.uk/,True,Firefox,facebook
Trendless FB,https://addons.mozilla.org/en-US/firefox/addon/trendless-fb/?src=search,164,86,7.0 KiB,Version 1.0.0,2016-07-15T06:37:10Z,0,0.0,Sciamachist,,True,Firefox,facebook
Facebook.Censor,https://addons.mozilla.org/en-US/firefox/addon/facebookcensor/?src=search,165,1,7.0 KiB,Version 1.0,2010-10-31T13:58:52Z,0,0.0,Skiye,http://skiyesounds.com,True,Firefox,facebook
FacebookNoSpoilers,https://addons.mozilla.org/en-US/firefox/addon/facebooknospoilers/?src=search,166,1,6.7 KiB,Version 1.0.0,2016-07-08T20:29:52Z,0,0.0,Ahmed Khaled,,True,Firefox,facebook
All In One Search Bar,https://addons.mozilla.org/en-US/firefox/addon/all-in-1-search-bar/?src=search,167,743,330.6 KiB,Version 4.0.1-signed.1-signed,2012-01-01T09:13:28Z,1,4.0,PRIBIC,,True,Firefox,facebook
Free Search & Youtube HD Video Downloader FREE,https://addons.mozilla.org/en-US/firefox/addon/djamolgroup/?src=search,168,1461,69.4 KiB,Version 5.5,2016-05-24T06:17:15Z,4,3.75,D. A. Group Inc.,http://www.djamol.com/,True,Firefox,facebook
FB Photo Info,https://addons.mozilla.org/en-US/firefox/addon/fb-photo-info/?src=search,169,46,23.2 KiB,Version 1.0.1,2017-01-30T14:40:57Z,0,0.0,Daniele Mte90 Scasciafratte,http://www.mte90.net/,True,Firefox,facebook
People Lookup,https://addons.mozilla.org/en-US/firefox/addon/people-lookup/?src=search,170,241,15.1 KiB,Version 1.1.0.1-signed.1-signed,2012-08-24T15:29:22Z,0,0.0,Sayem Khan,http://sayemkhan.com/,True,Firefox,facebook
GAMESKIP,https://addons.mozilla.org/en-US/firefox/addon/gameskip/?src=search,171,1349,72.9 KiB,Version 2.1.0,2017-02-19T00:28:32Z,3,4.0,Asim Qureshi,https://gameskip.com/,True,Firefox,facebook
Stay Productive,https://addons.mozilla.org/en-US/firefox/addon/stay-productive/?src=search,172,44,29.0 KiB,Version 0.5,2017-04-17T13:37:05Z,0,0.0,Antoine C.,https://www.antoine-chabert.fr/,True,Firefox,facebook
Like I Give A Fuck,https://addons.mozilla.org/en-US/firefox/addon/like-i-give-a-fuck/?src=search,173,59,8.8 KiB,Version 1.1.2,2016-01-31T02:27:53Z,0,0.0,fabsrc,,True,Firefox,facebook
No FB Tracking,https://addons.mozilla.org/en-US/firefox/addon/no-fb-tracking/?src=search,174,45,3.0 KiB,Version 1.3.1,2010-05-25T07:59:44Z,4,4.0,Guillaume.Lakano,,True,Firefox,facebook
StockTwits Firefox Extension,https://addons.mozilla.org/en-US/firefox/addon/stocktwits/?src=search,175,103,196.8 KiB,Version 1.9.0.1-signed.1-signed,2013-04-15T15:14:45Z,5,4.6,genevate,http://www.genevate.com/,True,Firefox,facebook
Social Disconnect Plus,https://addons.mozilla.org/en-US/firefox/addon/social-disconnect-plus/?src=search,176,1441,305.9 KiB,Version 0.1.1,2016-08-04T11:41:07Z,4,2.5,Hilward,,True,Firefox,facebook
Tab Badge,https://addons.mozilla.org/en-US/firefox/addon/tab-badge/?src=search,177,4897,47.8 KiB,Version 2.1,2016-08-03T01:42:41Z,109,4.2385,Geoff Lankow,https://darktrojan.github.io/,True,Firefox,facebook
Encrypted Communication,https://addons.mozilla.org/en-US/firefox/addon/encrypted-communication/?src=search,178,2640,33.0 KiB,Version 1.5.3.1-signed.1-signed,2013-09-01T11:55:44Z,28,4.6071,Diego Casorran,http://goo.gl/eyC52,True,Firefox,facebook
FB PhotoTheater Killer,https://addons.mozilla.org/en-US/firefox/addon/facebookphototheaterkiller/?src=search,179,180,11.8 KiB,Version 1.1.1-signed.1-signed,2012-02-23T23:00:03Z,27,3.8889,Sujithkumar,http://www.techlineinfo.com,True,Firefox,facebook
Multi Social Share,https://addons.mozilla.org/en-US/firefox/addon/mssffextension/?src=search,180,92,26.3 KiB,Version 0.1.1.1-signed.1-signed,2015-03-12T01:59:12Z,1,1.0,Keshavaprasad,,True,Firefox,facebook
my site 1.0,https://addons.mozilla.org/en-US/firefox/addon/allow-facebook-youtube-and-/?src=search,181,5,200.0 KiB,Version completed.rev7.1-signed.1-signed,2011-04-28T01:32:15Z,1,1.0,Venkat Bommina,,True,Firefox,facebook
Groowe Search Toolbar,https://addons.mozilla.org/en-US/firefox/addon/groowe-search-toolbar/?src=search,182,1850,145.9 KiB,Version 1.6.11,2016-02-14T11:12:10Z,25,3.88,Milos Mileusnic,http://www.groowe.com/,True,Firefox,facebook
AdBlock for Firefox,https://addons.mozilla.org/en-US/firefox/addon/adblock-for-firefox/?src=search,183,251197,1.4 MiB,Version 3.2.1,2017-04-05T22:33:46Z,60,3.7167,AdBlock,https://getadblock.com/,True,Firefox,facebook
mark'O'rail - Facebook Admin,https://addons.mozilla.org/en-US/firefox/addon/markorail/?src=search,184,4,14.2 KiB,Version 2.1.1-signed.1-signed,2012-03-14T02:36:28Z,0,0.0,sindre-wimberger,http://sindre.at/,True,Firefox,facebook
Zscaler Likejaking Prevention,https://addons.mozilla.org/en-US/firefox/addon/zscaler-likejaking-preventi/?src=search,185,103,39.7 KiB,Version 1.1.8.1-signed.1-signed,2012-04-10T16:11:46Z,2,5.0,Julien Sobrier,http://outgoing.mozilla.org/v1/0a16e0934d319b54960c4a43dfeffac4d2e99942/http%3A//www.zscaler.com/,True,Firefox,facebook
Ibrii Sidebar Extension,https://addons.mozilla.org/en-US/firefox/addon/ibrii-sidebar-extension/?src=search,186,258,69.4 KiB,Version 1.9.1-signed.1-signed,2011-02-14T04:40:43Z,5,4.0,Ibrii,http://www.ibrii.com,True,Firefox,facebook
My Wish List,https://addons.mozilla.org/en-US/firefox/addon/my-wish-list/?src=search,187,83,20.7 KiB,Version 1.0.1.1-signed.1-signed,2011-03-24T11:28:25Z,3,3.3333,70 Main Street,http://www.70ms.com/,True,Firefox,facebook
Yoolink,https://addons.mozilla.org/en-US/firefox/addon/yoolink/?src=search,188,67,11.7 KiB,Version 2.0.5.1-signed.1-signed,2011-07-19T08:59:24Z,4,4.75,YooLink,http://www.yoolink.to,True,Firefox,facebook
Wallflower,https://addons.mozilla.org/en-US/firefox/addon/wallflower-1/?src=search,189,1167,173.8 KiB,Version 1.5.1.1-signed.1-signed,2013-06-19T14:42:14Z,15,4.4,dietrich ayala,http://autonome.wordpress.com,True,Firefox,facebook
Like.fm Social Music Tracker,https://addons.mozilla.org/en-US/firefox/addon/likefm-social-music-tracker/?src=search,190,89,49.6 KiB,Version 1.0.13.1-signed.1-signed,2011-05-11T02:52:35Z,13,4.0,Like.fm,http://like.fm,True,Firefox,facebook
fluschipranie,https://addons.mozilla.org/en-US/firefox/addon/fluschipranie/?src=search,191,3839,252.0 KiB,Version 0.1.4.c.1.1-signed.1-signed,2013-06-19T14:33:08Z,36,3.3056,tiberio jonas,http://fluschipranie.awardspace.us/,True,Firefox,facebook
Link Cleaner,https://addons.mozilla.org/en-US/firefox/addon/link-cleaner/?src=search,192,580,6.0 KiB,Version 1.4,2017-04-21T18:41:20Z,7,4.2857,Erwan Ameil,,True,Firefox,facebook
Dirt Farmer's Click Trap Remover,https://addons.mozilla.org/en-US/firefox/addon/dirt-farmers-click-trap-rem/?src=search,193,883,9.4 KiB,Version 2.2.0,2016-07-09T09:30:47Z,1,5.0,The Dirt Farmer,http://www.farmvilledirt.com/,True,Firefox,facebook
SiteLauncher,https://addons.mozilla.org/en-US/firefox/addon/sitelauncher/?src=search,194,3654,188.6 KiB,Version 2.8.9,2016-12-09T15:31:04Z,178,4.1798,David M / DoneSmart,http://www.donesmart.com/,True,Firefox,facebook
Conscious,https://addons.mozilla.org/en-US/firefox/addon/conscious/?src=search,195,15,5.7 KiB,Version 2.0.4,2016-03-02T10:53:01Z,3,5.0,Axel Chalon,http://axelchalon.fr/,True,Firefox,facebook
NEW Unfriend Finder,https://addons.mozilla.org/en-US/firefox/addon/new-unfriend-finder/?src=search,196,138,55.6 KiB,Version 1.0.5,2016-11-17T00:32:15Z,0,0.0,Amine SOUAIAIA,https://unfriend-app.com,True,Firefox,facebook
VLP Aka Video Like Pass,https://addons.mozilla.org/en-US/firefox/addon/vlp-aka-video-like-pass/?src=search,197,71,60.9 KiB,Version 0.1.1-signed.1-signed,2014-10-04T03:03:40Z,0,0.0,Lefteris NeNpO,,True,Firefox,facebook
Universal Messenger,https://addons.mozilla.org/en-US/firefox/addon/universal-messenger/?src=search,198,41,523.0 KiB,Version 0.0.2,2017-04-26T14:14:20Z,3,5.0,Mai Tan,,True,Firefox,facebook
LikeJournal - Social Bookmarks for the Like Button,https://addons.mozilla.org/en-US/firefox/addon/likejournal-social-bookmark/?src=search,199,51,110.7 KiB,Version 2.0.2.1-signed.1-signed,2011-05-23T05:53:06Z,5,3.4,likejournal,http://www.likejournal.com/,True,Firefox,facebook
RiteForge,https://addons.mozilla.org/en-US/firefox/addon/riteforge/?src=search,200,17,894.7 KiB,Version 0.0.4,2016-12-26T13:07:45Z,1,3.0,RiteKit,https://ritekit.com,True,Firefox,facebook
Tab notifier,https://addons.mozilla.org/en-US/firefox/addon/tab-notifier/?src=search,201,4288,18.8 KiB,Version 3.1,2017-02-14T23:35:30Z,50,4.12,Giuseppe Angelone,http://unusoft.it/blog,True,Firefox,facebook
